opiniao;tweet
Neutro;FESTINHA do trabalho. :3 #bancodobrasil http://t.co/cMVmzdxnv2
Neutro;Alguém sabe como habilitar o “Saque Sem” do @BancoDoBrasil? O smartphone tá habilitado, mas diz que a conta não. #comofas
Neutro;Confraternização de fim de ano #BancodoBrasil com #Titãs ???????? @ Chevrolet Hall http://t.co/TOmh5fiP4o
Neutro;#Titãs confraternização  #bancodobrasil ???????? @ Chevrolet Hall http://t.co/nG2TzJWDQ5
Negativo;~ Acho ridículo o #BancodoBrasil estar em greve ¬¬
Negativo;Aproveitando as cornetadas. Fujam do @BancodoBrasil
Negativo;Estressada com esse #BancoDoBrasil
Negativo;Que LIXO o atendimento do @BancodoBrasil fiquei duas vezes por uns 15 ou 20 minutos aguardando atendimento, e NADA. Que lixo hein @BB
Negativo;não há coisa q eu odeie mais que banco. o dinheiro é meu e eu nao posso pagar a minha conta pq o @BB acha que é alto o valor..pode?
Negativo;E o #bancodobrasil continua sem envelopes p/ depósito. #palhaçada
Negativo;Você dá um BACK, o site desloga a sua conta, desliga o seu computador, volta no tempo e mata seus pais. ô louco, @BancodoBrasil
Negativo;Chega à redação do @PortalNoArBR notícia de confusão em agência do #BancodoBrasil Clientes revoltados, perdendo a paciência em fila enorme.
Negativo;Vou trocar de banco, sair do @BancodoBrasil  ir pro @itau ! Ta Osso
Negativo;"...ter coisa que só se resolve na ""sua agência"". Burocracia pura! #BancodoBrasil #BB #satanas"
Negativo;"#Partiu #Fila #BancoDoBrasil #WestShopping ;*"
Negativo;Que preguiça de gente que paga contas em caixas eletrônicos. (at @BancodoBrasil) http://t.co/PZaw3SuL3D
Negativo;Esse @BancodoBrasil é uma piada. 1 semana pra análise de atualização de ata e nenhuma resposta. #porcaria
Negativo;R$352,00 a menos na minha conta, porém zero de dor de cabeça. #valeuapena #bancodobrasil #adeus
Negativo;Demora no atendimento do #BancoDoBrasil só pra variar #Fail
Negativo;Ai a impressora para de funcionar .. Hee #BancodoBrasil
Negativo;@BancodoBrasil. Estou há 40min pra pagar duas contas... Isso é um absurdO @BANCODOBRAS1L @LeiSecaRJ @RADARCOSTAVERDE http://t.co/VotWuEzchL
Negativo;odeio o cartão do @bb... sempre da pau na hora de pagar
Negativo;Me sinto frustrada e esgotada depois de passar horas tentando PAGAR meu cartão de credito #bancoDoBrasil
Negativo;A menina do Call Center do #bancoDoBrasil desligou o telefone na minha cara.. #FalaSerio #brasil
Negativo;Alo @BancodoBrasil sei q a situação ta dificil mas fazer 3banners com montagem da mesma foto do Gianecchini é foda ne http://t.co/UPL9jcUGU3
Negativo;"""Talvez chegue um dia em que a coragem dos homens falhará. E conseguiremos acessar o @Bancodobrasil. MAS HOJE NÃO É ESTE DIA!"" (Tolkien)"
Negativo;40 minutos na fila do @bancodobrasil @bb em Cabo Frio http://t.co/QgU5CGGpMy
Negativo;E o #BancoDoBrasil continua lindo! Primeiro tiram os caixas rápidos pela cidade afora, e agora nem os… http://t.co/lTuLLC9y44
Negativo;Banco do Brasil estigmatizando jardineiro como um coitado que não tem conta em banco #BB #Bancodobrasil
Negativo;Se você precisar de ligar diretamente para o #BANCODOBRASIL e do #ITAÚ de Casimiro de Abreu, não perca tempo. NINGUÉM ATENDE!
Negativo;Eu sou um irresponsável, o maldito do banco #ibi #bradesco #BANCODOBRASIL bando do brasil é o pior de todos, bom pra todos é o caralho
Negativo;Gente essa fila do banco é um crime contra minha paciência #BancodoBrasil
Negativo;Só queria agradecer ao #BancodoBrasil por mais uma vez arruinar todo o sistema do meu computador com seu suposto programa de segurança!
Negativo;Parabéns, @BancodoBrasil! Estamos completando 1 mês do lançamento do OS X Mavericks e seu internet banking ainda não funciona no Safari.
Negativo;E o @BancodoBrasil que pelo segundo mês seguido suga todo o dinheiro que cai na conta da @vaansfreire sem nenhuma explicação?! Que BELEZA!
Negativo;Aiaiai espera chata. #bancodobrasil #boatarde  #daimepacienciasenhor @ Banco do Brasil http://t.co/iYiwbLFvTJ
Negativo;Photo: Aiaiai espera chata. #bancodobrasil #boatarde #daimepacienciasenhor (em Banco do Brasil) http://t.co/cRobwtMitC
Negativo;Meu odeio fila de banco e o #BancodoBrasil não ajuda :/
Negativo;Piada esse banco @BB não dá saldo depois das 22h.
Negativo;Quer desejar um mal a alguém? Mande ela ir resolver alguma coisa no #BancodoBrasil
Negativo;Só queria pagar um misero boleto. Só 1. Mas não, tinha q bixar esse app do @BancodoBrasil logo hj.
Negativo;O @BancoDoBrasil tb não deixa as pessoas me pagarem + que R$ 500 por dia! Gente do céu.. Q banco é esse?!?!?!?!?! http://t.co/nc8cWHeVIT
Negativo;Aff como eu odeio atendente burra #bancodobrasil
Negativo;mandei meus dados pro @BancodoBrasil, liguei de novo na agência, e ninguém me passa uma informação. Alguém me recomenda um banco bacana?
Negativo;eu só queria usar o #bancodobrasil no #MacBook só isso! :(
Negativo;Tá difícil do @BancoDoBrasil deixar eu mexer no MEU dinheito! http://t.co/mOnwUvt0FR
Negativo;Gente: @BancoDoBrasil NÃO deixa vc sacar + q R$ 1.400/ dia ou R$ 12.000/ mês do SEU dinheiro! É meu bco ou minha mãe? http://t.co/2RmK2j3acu
Negativo;O @BancoDoBrasil só deixa pagar R$ 1.000 de IPVA. Que carro tem R$ 1.000 de IPVA? Brasília 94?
Negativo;#BancodoBrasil,  incompetência define!
Negativo;e se o @bancodobrasil nao resolver, processo DE NOVO.
Negativo;Eu tenho uma pro Santander. #fail RT @andrecarlucci: Ter uma máquina virtual no seu note só pra acessar o #BancoDoBrasil. Isso é 2013.
Negativo;Atenção galera o APP do #BancoDoBrasil #Bb está bugado! Tento acessar minha conta porém acesso outras contas... http://t.co/mmOlGYRuzV
Negativo;Alguém pode explicar o que está havendo com o App para smartphone do @BancodoBrasil ? Acessei mais de 5 contas diferentes! #Bb #BbFail
Negativo;App do #BancodoBrasil ta maluco, já acessou 7 contas sem ser a minha, deu acesso a extratos completos e dados pessoais. Que bacana BB!!
Negativo;Bug bizarro no app do @BB Banco do Brasil. Após atualização, entrava em minha conta, mas acessava o conteúdo de... http://t.co/A79IAWH4L1
Negativo;Bug bizarro após atualizar o app do @bb @bancodobrasil vendo contas de outros clientes
Negativo;Cabeças vão rolar do dev mobile do @BancodoBrasil...
Negativo;Alô, @BancodoBrasil! O app de vocês para Android tá muito louco! Entrei na minha conta e vi o extrato de OUTRO CLIENTE! O.o
Negativo;Se o @BancodoBrasil for sério, toda a diretoria deverá ser demitida ainda hoje! Onde se viu vazar sigilo bancário dos correntistas?!
Negativo;Falha grave é descoberta no aplicativo do #BancodoBrasil para Android e iOS. http://t.co/hSSMv59so5 http://t.co/h4BMWLzzX9
Negativo;Falha grave é descoberta no aplicativo do #BancodoBrasil para Android e iOS. http://t.co/L3KzXMFHT9 http://t.co/Y05L0VHvPE
Negativo;Que isso, @BancodoBrasil?! RT @DiariodoAndroid Falha grave descoberta no aplicativo do #BancodoBrasil p/Android/iOS http://t.co/MVZmE4uhEl
Negativo;Falha grave é descoberta no aplicativo do #BancodoBrasil para Android e iOS. http://t.co/cnOT4D1GOq https://t.co/T0nmqh1GYW
Negativo;Parece um app, mas é uma caixinha de surpresas. @BancodoBrasil mostrou dados privados em mega falha: http://t.co/jshD85ilMd
Negativo;Já instalei Java, já instalei módulo de segurança, já instalei o satanás de cueca mas não consigo entrar no site do @BancoDoBrasil!!!
Negativo;Falha gravíssima no #sistema do #BancoDoBrasil expõe dados pessoais e bancários de correntistas.. http://t.co/xOFwINGBKL #BB via @fabionader
Negativo;Alô ouvidoria @BancodoBrasil até qdo teremos esse péssimo serviço prestado aos Mossoroenses? Favor respeitar seus clientes.
Negativo;O @BancodoBrasil deu alguma satisfação sobre o absurdo de mostrar o extrato de outras pessoas p/usuários iOS ou vai fingir q não houve nada?
Negativo;#bancodobrasil fdp. Paguei minha multa já faz tempo e olho no site ta como não paga.
Negativo;#bancodobrasil me impressionando a cada dia: abrem extratos aleatorios no app pra mobile e dizem q agr ta td bem e q nao foi serio!
Negativo;Nada funciona neste #BancodoBrasil hj e empresa boa meu Deus!
Negativo;@bb sumiu com um depósito de 1900$. Vamos lá brigar com o gerente :/
Negativo;Mais de 2 horas esperando ser chamado e pelo jeito vão mais 2 horas! #BancoDoBrasil como eu te amo! #SQN ao cubo!
Negativo;Como é que alguém em sã consciência escolhe esse banco? Estou aqui mais do que obrigado! É a cara do Brasil do Descaso! #BancoDoBrasil #Fail
Negativo;A lentidão e despreparo do #bancodobrasil no setor imobiliário é uma coisa incrível. É melhor não ter o produto.
Negativo;o sac pelo 0800 729 0722 do #bancodobrasil é tão ruim qto qquer outro serviço oferecido pelo banco na internet.
Negativo;Ridículo o atendimento estratificado do @BB @BancodoBrasil você fica mais de meia hora esperando ser atendido, com gerente à toa!!!
Negativo;Alou @bancodobrasil ta bem feio uma entidade de vcs estar sempre na frente e com pouco compartilhamento http://t.co/OV1NkbuD9E #Vergonha
Negativo;Olhem essa promoção do @bancodobrasil vejam quem ta em primeiro e quem ta em segundo http://t.co/OV1NkbuD9E isso não cheira sacanagem?
Negativo;Pelo menos no @bb a metade é essa, irei até a agência e solicitarei o fechamento de contas... Depois ficam fazendo,  propaganda de gente boa
Negativo;@tim @blackberry respondam ai RT @Valescam1: Pq você fica sem net,me diz @RaphaeelCastro
Negativo;@Valescam1 @tim @BlackBerry sim.. Esses bando de filho das putas.. Odio d você tim e blackberry
Neutro;#CaféComAPresidenta @ImprensaBNB @ImprensaCAIXA @BancodoBrasil @Banrisul e @Banestes_SA participam d #ProgramaCrescer http://t.co/FOD0gNFaYW
Positivo;Graças a Deus deu tudo certo, amanhã começo no meu Novo Emprego #Bradesco =D
Positivo;Esqueci o cartão em casa a caminho da rodoviária,acabei d descobrir que da pra sacar dinheiro s/ o cartão, amando muito o @bradesco agora :)
Positivo;Sendo muito bem atendido pelo pessoal do @alobradesco
Positivo;"Isso que é banco meu povo =&gt; “@AloBradesco: @GordoGeek Olá! Te ligaremos em breve. :)”"
Positivo;@AloBradesco é o canal mais rápido de resposta do banco. Solução prometida para amanhã. Até lá.
Positivo;Hércules, Regilandio e Stefano do @AloBradesco resolveram migração para o MAC. Obrigado pelas partes envolvidas
Positivo;#Bradesco e #Itau PARABENS pela responsabilidade social. #EuNoTeleton
Positivo;"#EuNoTeleton eo   @Bradesco tambem  

   #EuNoTeleton + Voce = Nós ..só depende de Nós"
Positivo;R$ 1.2 MIl! Doação do @Bradesco para o #TeletonBrasil2013.
Positivo;Aew #Bradesco, R$1.200.000,00 pro #Teleton. Muito bom!
Positivo;Parabens @Bradesco pela Doaçao de 1milhão e 200 mil #EUNoTeleton
Positivo;Isso aí R$1.200.000,00 parabéns @Bradesco !!! @TeletonOficial
Positivo;Bradesco - O banco @Bradesco doou R$1.200.000,00 @TeletonOficial. Twitteiros parabenizam . #TudoTrendsBR
Positivo;#Itaú e #Bradesco juntos por uma ótima causa.... Louvável
Positivo;@angelicamari @Bradesco aqui o Bradesco vai bem em chrome!
Positivo;Trabalhar no #Bradesco é ter rock ao vivo! Born to be wiiiineee... :D http://t.co/iLQlUqHHw0
Positivo;Mais uma vez obrigado @AloBradesco pela eficiência no trato com os clientes.
Positivo;Esses dias fiz uma reclamação do #Bradesco aqui no twitter e a equipe do @AloBradesco foi bem atenciosa...
Positivo;O @Bradesco @AloBradesco me ligou e resolveu meu problema rapidinho. Valeu Bradesco!!
Positivo;"EU SIGO E INDICO &gt;&gt;&gt;&gt;&gt;@Bradesco"
Positivo;Parabéns a todos que fazem os perfis @AloBradesco! #Show
Positivo;Atendimento do @AloBradesco sempre excelente. Token ativo sem precisar ir ao banco. Aprende com eles @HSBC_Atende.
Positivo;@AloBradesco Ok muito obrigado por tirar minha duvida , estou seguindo vocês uma ótima tarde
Positivo;@AloBradesco Obrigado pela atenção
Positivo;"Meu cartão Visa acabou de chegar, obrigada @AloBradesco &lt;3"
Positivo;Impressionante o poder da rede social ! O @AloBradesco funciona MUITO melhor que o fone fácil !!! Obrigado bradesco !!!
Positivo;Obrigado @AloBradesco ! TUDO resolvido em menos de 24 hs !!! Obrigado mesmo !
Positivo;Muito feliz com o @alobradesco ! Resolveram tudo pra mim !!! Ja o fone fácil , espero que caia uma bomba lá e exploda todo mundo !!!!
Positivo;Fiz meu primeiro saque na agência totalmente digital do #Bradesco - agência do futuro. http://t.co/3PSMTL6oNN
Positivo;O @AloBradesco é a Amélia dos bancos. Cozinha, lava, passa, arruma…. Como nenhuma outra!
Positivo;Caralho, que propaganda foda do #bradesco #queroquetodomundotenha
Positivo;Achei muito fofa essa propaganda natal do #bradesco parabens quem desenvolveu
Positivo;Gostei dessa menina: quer muitas férias para todo mundo em 2014! #Bradesco
Positivo;Consegui ser atendido no #Bradesco, obrigado. Depois de 1 hora e meia.
Positivo;As atendentes do @AloBradesco devem ganhar muito bem. Pq são de uma cordialidade nunca vista em outros bancos.
Positivo;Obrigada ao pessoal do @AloBradesco @Bradesco pelo presente de Natal! http://t.co/vyBaBrKscO
Positivo;Q surpresa agradavel chegar em casa e ter um presentão do @AloBradesco, terceiro ano ja que sou mimado com uma cesta de natal. Obg senhores!
Positivo;@AloBradesco um bom final de ano pra tds xoxal medias ae e obg pelas ajudas durante o ano :D (coloca esse tweet no relatorio)
Positivo;Estamos ficando mal acostumados, @naosalvo. O pessoal do @AloBradesco  ta estragando a gente com esses presentes :P
Positivo;@azaghal @AloBradesco continuem assim ahuhuahuahu
Positivo;Melhor parte do fim do ano: a cesta do @alobradesco :D http://t.co/19YUwTa28X
Positivo;E aí, você chega em casa e descobre que ganhou aquele PRESENTÃO do @aloBradesco. Um feliz 2014 pra… http://t.co/fuQYN69hyu
Positivo;Meus filhos quase não ficaram alucinados com o bau do do @AloBradesco http://t.co/kfQa13Mts5
Positivo;Caramba, que cesta linda! Obrigado @AloBradesco! =D
Neutro;Nunca pensei que isso aconteceria mas o @AloBradesco  nao respondeu uma pergunta minha o.O
Neutro;Mas gente! @bluebusbr !! o @bradesco fez isso há muito tempo! IGUAL! http://t.co/twfPaT8RaQ
Neutro;"Olha ISSO:
1. @bradesco - 2011 http://t.co/twfPaT8RaQ
2. http://t.co/gtXLAmg2VN"
Neutro;@rosana @bradesco Tb  demos essa na epoca, Rosana. Daqui a 2 anos será outra marca. pode crer! :) E nos EUA tb ja teve 1 historia assim...
Neutro;@bluebusbr @Bradesco daqui a 2 anos. Uma boa notícia saber que haverá um mundo daqui a 2 anos! :)
Neutro;Agora eu entendi porque meus amigos com @itau e @Bradesco estão sem fazer compras internacionais. http://t.co/Qq5os6rlSy
Neutro;O banco q fechou minha conta sem me avisar, o @Bradesco, inova e constrói calçada anti-mendigo em Manaus. Depois coloca bebê no comercial...
Neutro;@AloBradesco preciso de vocês com uma questão, podem me contatar.
Neutro;@AloBradesco toma providência ai:  http://t.co/0aSnUviKny
Neutro;@BRADESCO #bradesco VOCES PODEM ME AJUDAR !!!! 13 981242006
Neutro;@AloBradesco DM, verificar por favor
Neutro;Missão @longevidade OK 6k nas subidas do iPiranga 25:43 de zigue-zague. #corrida #bradesco… http://t.co/boEaUGiIuE
Neutro;To em duvida se abro minha conta na @caixa @santander_br ou @Bradesco
Neutro;MC em evento #ForumLongevidade #Bradesco http://t.co/kFg5wBOjeC
Neutro;"Depois de ouvir se minha máquina era ""MaCHIntoCHE"" e se eu tinha ""SafaRÍ"", achei mesmo que a coisa não funcionaria @AloBradesco"
Neutro;@AloBradesco hoje pela manhã entrei em contato com a central Bradescard. Para abrir uma solicitação de uma gravação, poderia ser aqui?
Neutro;Vocês financiam o playstation? @itau @Bradesco
Neutro;"Lucro do #Bradesco para 3º tri é o terceiro maior da história &gt; http://t.co/aNOEIOOwl5"
Neutro;@alobradesco isso é seguro: CARTÃO DE CRÉDITO BRADESCO  http://t.co/se7gbfP1QA
Neutro;VerreschiFeelings #Inauguraçao #Santos #santander #bradesco #cool #happy #smile http://t.co/HalwEu4MIX
Neutro;RT @TurmaDoBlaBlaBla: @danisouto, o que houve? @alobradesco.
Neutro;@Bradesco olha isso que ta aparecendo banking. http://t.co/HcleUKF9uT
Neutro;Na palestra de hj sobre inovação tecnológica para o #bradesco um artista registrou visualmente todo conteúdo! :) http://t.co/Kg4OPk3nnl
Neutro;@AloBradesco vem cá, rsrsrs, tenho dúvidas...
Neutro;Junto é bom! ?#bike #ciclofaixa #bradesco http://t.co/A8XpkD6lms
Neutro;#ibirapuera #bike #ciclofaixa #bradesco http://t.co/bI8YB6rHZk
Neutro;Bom restinho de sábado gente linda! #ibirapuera #ciclofaixa #bike #bradesco http://t.co/H6HC8ZV9Uq
Neutro;@AloBradesco CHROME NO MAC não aparece lista de fabricantes pra cadastrar o token do celular http://t.co/cv44vNvN3F
Neutro;10 caixas eletrônicos e só 1 fazendo depósito na agência de Miguel Couto #Bradesco
Neutro;"queria trabalhar no #Bradesco ainda viu ;/"
Neutro;O @bradesco cobrou R$ 11,90 por um saque no Banco 24 horas, q eu fui obrigado a utilizar pq os caixas do @bradesco estavam desativados.
Neutro;@AloBradesco Me dá uma ligada. To querendo voltar a pagar minha cesta básica do Bradesco.
Neutro;Ei, @AloBradesco, bora resolver o caso da @kelviaborges. Demoro já! Pra ontem!
Neutro;@AloBradesco Consigo abrir conta com a minha carteira de trabalho ja que meu RG esta muito rasurado e preciso urgentemente da conta
Neutro;alô galera do @Bradesco @AloBradesco, ajuda eu
Neutro;@bradesco troquei de celular, preciso reconfigurar o APP para android
Neutro;Ei @Alobradesco moro no rj e minha agência eh em sp ! Estou sem cartão , preciso de um novo e a moça disse que só indo na agência, me ajuda?
Neutro;@AloBradesco mais uma ajuda hahahaha cancelei o cartão para ngm usar , mas não consigo sacar dinheiro nem pela biometria ! Onde libera?
Neutro;@AloBradesco mais uma ajuda hahahaha cancelei o cartão para ngm usar , mas não consigo sacar dinheiro nem pela biometria ! Onde libera?jk
Neutro;Festa da Empresa! #Bradesco @ Sítio Jacucaí http://t.co/QYj5Qj7w6v
Neutro;Boatos de que o @Bradesco tem mensagens subliminares! Confere produção?
Neutro;#Bradesco com design japonês http://t.co/nHsmnUycco
Neutro;@Bradesco tem como tirar uma duvida?
Neutro;@AloBradesco bradescão, preciso de ajuda
Neutro;"como seu cliente peço que torça para o lanus hoje por favor RT @AloBradesco: @fabiaof1 Oiê! Pode falar! Se preferir, envie DM. ;)"
Neutro;Árvore de natal ! #Bradesco #Rj #happy @ Lagoa Rodrigo de Freitas http://t.co/NoL330IFwD
Neutro;07h30: Esperando o @Bradesco resolver minha situação.
Neutro;espero q fila do #Bradesco hj não esteja grade pq só tenho 4h de almoço
Neutro;Cc @AloBradesco RT @FabiGomesRJ: @FEBRABAN @bruxinhabeth @GovRJ to 1 hora Bradesco. Minha senha eh 0251 e tá na 0231. http://t.co/5z59CpKwTT
Neutro;@LeiSecaRJ @AloBradesco @FabiGomesRJ @FEBRABAN @bruxinhabeth @GovRJ estava na mesma fila que vc. Bradesco do mercadao jpa? Peguei senha 140
Neutro;"""@Bradesco: Em 2014 queremos que todo mundo tenha o que quiser! O que vc mais quer para 2014?"" O fim do capitalismo."
Neutro;Um bom Rock and Roll! Capital Inicial #festa #Bradesco http://t.co/qiJ6uL7OEx
Neutro;"""Quero q todo mundo tenha dois chocolates: um pra comer e outro pra quem ta pedindo."" ^-^ ^-^ #Bradesco #QueroQueTodoMundoTenha"
Neutro;Ei pessoal lindo do @AloBradesco. Preciso atualizar meus telefones com vcs. #comofas
Neutro;Hoje foi top @__jessicaxavier @jmdesaron @_HelddyN @OliverFausto #Carlos #Paloma #Lucas #Bradesco
Neutro;The Voice Ptu kkkkkkkk #confraternização #Bradesco #top ?????? http://t.co/tNtWEIRFd2
Neutro;@naosalvo e eu que tenho conta lá, não ganho nem um cartão de boas festas do @AloBradesco :( consideração mil graus
Neutro;@felipealmeida_s @AloBradesco te dou 3 uvas passas de presente
Neutro;@trollador_jr @AloBradesco bem feito, quem mandou n ser ryco q nem eu e movimentar milhoes de reais por ano
Neutro;@biavcastro @AloBradesco divido o vinho aqui
Neutro;@GuilhermeCPrado @AloBradesco hauhuahu deixa de dor de cotovelo ae guiherme!
Neutro;@naosalvo @AloBradesco sou cliente do Bradesco e nunca ganhei nem 1 real de presente. Puxa-saquismo, a gente vê por aqui rs
Neutro;@lipecasagrande @AloBradesco o dia q vc for ryco e movimentar a mesma grana q eu ai vc ganha cara ahuhuahuhauhuahuahu
Neutro;@naosalvo @AloBradesco auhauahuau, tapa na cara dos pobres
Neutro;"@lipecasagrande @AloBradesco to brincando huahua mas se quiser eu divido o vinho aqui =)
abs"
Neutro;@naosalvo @AloBradesco Bacana .. eles só me mandam boletos!!
Neutro;@Juninhoo3 @AloBradesco paga sua conta do twitter ae rapa! hauhuahu
Neutro;@naosalvo @AloBradesco olha q so chupim. Se for passar a virada do ano em Camboriú- SC, já te mando um torpedo pra ir lá rouba a garrafa kkk
Neutro;@lipecasagrande @AloBradesco estarei em Balneario! (mas n sei o bairro, n conheço nada)
Neutro;@naosalvo @azaghal @AloBradesco legal, mas pra vocês que são populares né, eu sou cliente há anos e só ganho tarifas e mais tarifas. huahue
Neutro;@PauloDias @azaghal @AloBradesco começa a movimentar o tanto de dinheiro q gente milionaria como a gente movimenta q vc ganha huahuahuau =P
Neutro;Tambem queria ganhar a cesta de final de ano do @AloBradesco :(((
Neutro;"@Bradesco
Preciso falar com o @Bradesco urgentemente!"
Negativo;"#ReclameAqui &gt; #Bradesco Mastercard NEGLIGENCIA,CALUNIA http://t.co/ZgrJFzJrdf #alobradesco #bancocentralbr #r_bandeirantes #celso_russomano"
Negativo;"""@luciogirotto: TERCEIRA RECLAMAÇAO #bradesco #alobradesco #bancocentralbr #BandNews #datenaoficial #ReclameAQUI http://t.co/v9SgaBB27A"""
Negativo;Bom dia pra vc que já acorda se estressando com o @Bradesco ... #lamentavel
Negativo;Devido a maldita greve dos Bancos o @Bradesco estornoubo caixa meu depósito.  Ocorre que... preciso pagar minhas contas.
Negativo;"@Bradesco Não pague a agencia que criou essa propaganda, POR FAVOR...
RI DÍ CU LA."
Negativo;Biometria do @Bradesco você torra a paciência.
Negativo;Com esse serviço horrível de caixa automático do #Bradesco... devia era ter protesto pela REDUÇÃO dos salários...
Negativo;A agência 0318 do #Bradesco está com tempo de espera de 1 hora... Um absurdo!!! #Paulinia
Negativo;Dezenas e dezenas de pessoas na fila do @Bradesco e apenas UM caixa eletrônico fazendo depósito (os outros quebrados). Dureza hein
Negativo;Horas e horas no banco pra resolver o problema do meu carro... ahhhh #bradesco !!!!!!!
Negativo;Tudo indica que vou ter que procurar um outro cartão @Bradesco
Negativo;"se alguém entendeu essa propaganda bost@ do ""não me manda uma meia mussarela"" do #bradesco, por favor me explica."
Negativo;Gostaria q a vida fosse facil e bonita como um comercial de Banco! Mas são todos um lixo, aproveitadores! #caixa #itau #Bradesco #santander
Negativo;No #Bradesco você perde tempo,  dinheiro,  hora do almoço,  paciência e paz.
Negativo;vey, num eh possivel, o @bradesco @AloBradesco eh um carma! eu nao consigo passar um mês sem ter uma treta! #PQP .... mais uma @smk_barbosa
Negativo;"https://t.co/LYPgxxI0lj as ações sociais do #BRADESCO ou, pq não tem problema depredar bancos. Bancos são o inimigo. repassa.&gt;&gt;"
Negativo;Eu tenho certeza que esse @bradesco tá de sacanagem comigo!!! @alo_bradesco #bradesco
