user;tweet;coordenada;cidade;horario;sentiment
nahrodriguesm;Se tem uma pessoa que eu queria ser, Ã© vocÃª @GabiMustafa ðð¤£ https://t.co/phLPp2NmPX;;Arapongas, Brasil;2017-10-06 14:39:35;-1
netobeloni;"Uma parte que enche Ã© quando o pessoal para pra falar de Naruto aqui. VEI, fica o dia todo quase. 
Enche, mas comecei a assistir de novo rs.";;Arapongas, Brasil;2017-10-06 14:41:22;1
Brida_rodrigues;Perdi as chances de arrumar um boy com as fotos que a Mariana postou;;Arapongas, Brasil;2017-10-06 14:44:16;-1
outroPoe;@EuSouOGabe @anaperss Vem quente meu chegado;;Arapongas, Brasil;2017-10-06 14:49:52;0
AnaCapazorio;AÃ­ que saudade do meu anjinhoð­ð­;;Arapongas, Brasil;2017-10-06 14:51:56;1
outroPoe;JÃ¡ sabem quem vai almoÃ§ar comigo nÃ© https://t.co/vnNCzPFZgl;;Arapongas, Brasil;2017-10-06 15:00:34;-1
_beagarcia;Larissa Ã© a melhor pessoa â¤;;Arapongas, Brasil;2017-10-06 15:27:42;-1
outroPoe;A Paulinha tÃ¡ comendo bolo de churros, vou manter vocÃªs atualizados;;Arapongas, Brasil;2017-10-06 15:37:49;-1
TheAmaziin;Cuidado cm os âamigosâ que sÃ³ te acham âamigosâ qnf vc esta solteir@;;Arapongas, Brasil;2017-10-06 15:41:40;-1
outroPoe;O jornalista Eduardo LHAMAS;;Arapongas, Brasil;2017-10-06 15:48:03;0
Brida_rodrigues;@heloisaemili00 @MariGuerreiroo KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK mancada nada;;Arapongas, Brasil;2017-10-06 16:05:04;-1
ORomenique;To vendo umas fotos aqui e eu To assim: https://t.co/Cc82geVhb1;;Arapongas, Brasil;2017-10-06 16:19:21;1
pam_lourenco;que que Ã© esse embuste me adicionando2;;Arapongas, Brasil;2017-10-06 16:23:21;0
ORomenique;@ShaiVieira As suas q mandou pelo Whats ð;;Arapongas, Brasil;2017-10-06 16:24:51;0
_gabibiazon;Queria que minhas amigas fossem sÃ³cias do clube pra ir agora comigo;;Arapongas, Brasil;2017-10-06 16:28:48;-1
ORomenique;@ShaiVieira Pra bulminha eu To cantando misiquinhas trocando palavras pelo nome dela;;Arapongas, Brasil;2017-10-06 16:28:56;0
polimlima;Eu tÃ´ esgotado de tudo e de todos;;Arapongas, Brasil;2017-10-06 16:29:18;-1
vianajessika_;To amando fingir que nÃ£o sei da minha festa surpresa hoje ðð;;Arapongas, Brasil;2017-10-06 17:18:45;-1
vianajessika_;Opaaa https://t.co/wXDTcqQuMh;;Arapongas, Brasil;2017-10-06 17:24:44;0
polimlima;FÃ© https://t.co/xpYXHQltgp;;Arapongas, Brasil;2017-10-06 17:47:02;0
polimlima;Playlist do pai vai de ogi pra kendrick;;Arapongas, Brasil;2017-10-06 17:54:28;0
polimlima;@GVendrametto_ https://t.co/v2D9KdCuYT;;Arapongas, Brasil;2017-10-06 17:54:45;0
_gabibiazon;Quero alguÃ©m que tope viajar comigo;;Arapongas, Brasil;2017-10-06 18:04:08;-1
_gabibiazon;Mamis libera;;Arapongas, Brasil;2017-10-06 18:04:16;0
outroPoe;JE$U$ CRI$I$;;Arapongas, Brasil;2017-10-06 18:18:52;0
outroPoe;Modo polacofu ativado https://t.co/ORsJSCfvho;;Arapongas, Brasil;2017-10-06 18:21:05;0
caiomarezi;Meu pai acabou de cair no gemidao do whats kkk;;Arapongas, Brasil;2017-10-06 18:42:12;0
Andrew08_;Puta que o pariu 16:08 e tenho um monte de coisas pra fazer e ainda tenho que escolher as musicas pra tocar hoje....;;Arapongas, Brasil;2017-10-06 19:08:47;0
juleanee;ansia de vomito tbm Ã© sintoma de gripe?;;Arapongas, Brasil;2017-10-06 19:10:15;0
outroPoe;Eu toda manhÃ£ https://t.co/Milg4ixXH5;;Arapongas, Brasil;2017-10-06 19:18:13;0
outroPoe;O gato de vocÃªs tambÃ©m faz pilates em vocÃªs? https://t.co/pitzNDNNAY;;Arapongas, Brasil;2017-10-06 19:21:38;-1
Andrew08_;@giovannamunhoz_ Funkkkk vai rolar kkkkk o resto nÃ£o Ã© meu departamento kkkkkkk;;Arapongas, Brasil;2017-10-06 19:28:00;-1
_gabibiazon;https://t.co/m5B3HUPqCR;;Arapongas, Brasil;2017-10-06 19:53:16;0
ORomenique;Sexta Ã© dia de jogar o jogo do momento: COROTEHEAD https://t.co/1XQSYOT7mM;;Arapongas, Brasil;2017-10-06 19:59:40;0
_gabibiazon;Sinceramente, eu desisto de TUDO;;Arapongas, Brasil;2017-10-06 20:02:37;0
ORomenique;@bonfiglio A mando do capeta;;Arapongas, Brasil;2017-10-06 20:05:23;0
_gabibiazon;Parece que Ã© uma coisa viu;;Arapongas, Brasil;2017-10-06 20:05:52;-1
AnaCapazorio;Eu amo quando as pessoas aparecem em casa do nada, me sinto amada;;Arapongas, Brasil;2017-10-06 20:05:54;-1
_gabibiazon;SerÃ¡ que eu nunca vou ser feliz?;;Arapongas, Brasil;2017-10-06 20:07:35;1
outroPoe;"Preciso de uma mÃ¡quina de cortar cabelo emprestada atÃ© amanhÃ£

Ou que alguÃ©m raspe meu side cut";;Arapongas, Brasil;2017-10-06 20:10:32;0
GVendrametto_;eu quase me matei almocando e agr n consigo comer direito;;Arapongas, Brasil;2017-10-06 20:22:23;-1
outroPoe;"Eu gosto de morango
Oi morango https://t.co/5PTN5XVKCl";;Arapongas, Brasil;2017-10-06 20:26:34;1
pam_lourenco;"vi umas meninas tomando sorvete ali na pracinha da tangarÃ¡ 

mas eu sÃ³ consigo imaginar alguÃ©m tomando corote naquele local";;Arapongas, Brasil;2017-10-06 20:30:43;-1
AnaCapazorio;AtÃ© q n to tÃ£o ruim no skate, achei q tava pior;;Arapongas, Brasil;2017-10-06 20:33:04;-1
kaaroll_k;Outros lÃ¡bios pra poder provar;;Arapongas, Brasil;2017-10-06 20:50:00;0
kaaroll_k;Sextou o faz-me-rir tÃ¡ na conta;;Arapongas, Brasil;2017-10-06 20:50:21;-1
pam_lourenco;limpei a casa e tÃ´ morta agora;;Arapongas, Brasil;2017-10-06 20:57:14;-1
pam_lourenco;sentei no chÃ£o p descansar um pouco e n consigo mais levantar;;Arapongas, Brasil;2017-10-06 20:57:45;0
pam_lourenco;queria sair mas pelo jeito vou ficar em casa;;Arapongas, Brasil;2017-10-06 21:07:16;-1
outroPoe;Rebelde sem calÃ§a;;Arapongas, Brasil;2017-10-06 21:07:23;0
pam_lourenco;Hernani chamando eu e a mari de irmÃ£zinhas, eu nÃ£o tava aguentando;;Arapongas, Brasil;2017-10-06 21:12:15;-1
pam_lourenco;esqueci minha carteirinha na academia ontem, ainda bem q achei de volta;;Arapongas, Brasil;2017-10-06 21:13:18;1
outroPoe;Pimenta o dedo da moÃ§a;;Arapongas, Brasil;2017-10-06 21:14:51;0
outroPoe;Poxa krush pq nÃ£o me bola;;Arapongas, Brasil;2017-10-06 21:15:30;-1
polimlima;Meu olho tÃ¡ ardendo pakas;;Arapongas, Brasil;2017-10-06 21:25:28;-1
pam_lourenco;meu celular tÃ¡ tÃ£o quente que parece que vai explodir;;Arapongas, Brasil;2017-10-06 21:26:22;0
Andrew08_;Mano eu to puto e tenho Ã³dio de quando a pessoa jÃ¡ pisou na bola cmg e vem de graÃ§a de novo Da vontade de chutar a cabeÃ§a atÃ© sair do corpo.;;Arapongas, Brasil;2017-10-06 21:28:19;1
outroPoe;VocÃªs sÃ³ me decepcionam;;Arapongas, Brasil;2017-10-06 21:56:19;0
outroPoe;@thegothspell PerdÃ£o pelo lactovacilo;;Arapongas, Brasil;2017-10-06 21:58:07;0
pam_lourenco;super indico, eu faÃ§o isso e DA CERTO https://t.co/oT7TcrowPf;;Arapongas, Brasil;2017-10-06 22:06:49;0
nahrodriguesm;Que calor Ã© esse Jesus;;Arapongas, Brasil;2017-10-06 22:25:16;0
Andrew08_;Bora pra v13 hoje galera tudo na conta da nossa nova promoter @anadejujuba;;Arapongas, Brasil;2017-10-06 22:37:37;0
Andrew08_;Maluco todos os sofÃ¡s reservados jÃ¡ na v13... borraaaaaaaaa porraaaaaa;;Arapongas, Brasil;2017-10-06 22:41:48;-1
pam_lourenco;@GVendrametto_ KKKKKKKKKKKKKK TEM, tavam juntos hoje;;Arapongas, Brasil;2017-10-06 22:41:55;0
pam_lourenco;@GVendrametto_ um lixo KKKKKKKKKK, caso perdido;;Arapongas, Brasil;2017-10-06 22:43:07;-1
GVendrametto_;sexta cheira Ã© dia de ouvir os trap mais sujo q aparecer no yt;;Arapongas, Brasil;2017-10-06 22:51:38;0
_beagarcia;Que lua mais linda;;Arapongas, Brasil;2017-10-06 22:54:39;0
outroPoe;NÃ£o existe amor no tt https://t.co/YX5Gpp3BQz;;Arapongas, Brasil;2017-10-06 23:03:38;-1
Brida_rodrigues;Pensando seriamente em ir pra pitangueiras ð¤;;Arapongas, Brasil;2017-10-06 23:06:31;0
Brida_rodrigues;Queria ter coragem mesmo pra ir ð;;Arapongas, Brasil;2017-10-06 23:07:16;-1
AnaCapazorio;Hj eu to mais triste doq quando ofereÃ§o comida pra alguÃ©m e ela aceita;;Arapongas, Brasil;2017-10-06 23:14:36;0
AnaCapazorio;Vontade de fazer umas macumbas mas nosso Deus Ã© maior, amÃ©m;;Arapongas, Brasil;2017-10-06 23:16:54;-1
outroPoe;Junto a vontade de se mata com a vontade de morre;;Arapongas, Brasil;2017-10-06 23:19:34;0
outroPoe;Treinando double jump do lado da reitoria;;Arapongas, Brasil;2017-10-06 23:22:18;0
outroPoe;Sua mÃ£e, aquela @da;;Arapongas, Brasil;2017-10-06 23:26:00;-1
outroPoe;@PochwatkaA @EuSouOGabe Acredita na AlÃ­cia que ela Ã© top;;Arapongas, Brasil;2017-10-06 23:31:40;-1
outroPoe;Vou fazer coleta em campo amanhÃ£ e tudo o que eu queria hoje era travar nas drogas;;Arapongas, Brasil;2017-10-06 23:33:59;0
outroPoe;@PochwatkaA @EuSouOGabe Indo pra londrina Ã© sucesso, se nÃ£o parar em arapacity da pra pegar o amarelim;;Arapongas, Brasil;2017-10-06 23:41:42;-1
outroPoe;SÃ³ nÃ£o estou cego, porque armado, perigoso e magoado eu jÃ¡ estou;;Arapongas, Brasil;2017-10-06 23:44:48;-1
outroPoe;@PochwatkaA @EuSouOGabe VocÃª Ã© topÃ­ssima;;Arapongas, Brasil;2017-10-07 00:21:16;-1
AndreusaFleisz;Sextando...  ð¸ð¹ em Espetaria Happy Hour https://t.co/B3cazl8R6e;{u'type': u'Point', u'coordinates': [-51.4417523, -23.408755]};Arapongas, Brasil;2017-10-07 00:44:43;0
nahrodriguesm;Vai Bibi tÃ¡ na hr de acordar, a novela tÃ¡ acabando amore #AForÃ§adoQuerer;;Arapongas, Brasil;2017-10-07 00:46:17;-1
RodolfoSouza_;Ta ligado quando a pessoa vacila contigo... jÃ¡ nÃ£o Ã© mais a mesma coisa depois pode ter certeza.;;Arapongas, Brasil;2017-10-07 01:28:10;-1
calupavital;Por mais que eu nÃ£o esteja do seu lado agora, Ã© onde eu mais queria estar;;Arapongas, Brasil;2017-10-07 01:46:04;-1
nahrodriguesm;Eu nÃ£o gostava dela e agr eu gosto, nÃ£o Ã© falsidade... Ã que sÃ³ os idiotas nÃ£o mudam de opiniÃ£o âºï¸;;Arapongas, Brasil;2017-10-07 01:53:34;-1
nahrodriguesm;Eu nÃ£o gostava dela e agr eu gosto.. NÃ£o Ã© falsidade! SÃ³ os idiotas nÃ£o mudam de opiniÃ£o...;;Arapongas, Brasil;2017-10-07 01:54:18;-1
AnaCapazorio;Quando mais a pessoa Ã© prÃ³xima de ti menos ela se importa cm vc;;Arapongas, Brasil;2017-10-07 01:57:19;-1
duuubom;Do nada comeÃ§a maior chuva kkkk;;Arapongas, Brasil;2017-10-07 02:28:04;-1
polimlima;Tava TristÃ£o, agora tÃ´ rindo lÃ¡ carai;;Arapongas, Brasil;2017-10-07 02:44:01;-1
calupavital;E eu recomendo https://t.co/6Go3c2LPiM;;Arapongas, Brasil;2017-10-07 02:52:47;0
calupavital;Barbie e os golfinhos mÃ¡gicos;;Arapongas, Brasil;2017-10-07 03:00:57;-1
pam_lourenco;nÃ£o sei se faÃ§o curso de fisioterapia ou de histÃ³ria;;Arapongas, Brasil;2017-10-07 03:13:50;-1
pam_lourenco;ðððð https://t.co/LlPOouOUyj;;Arapongas, Brasil;2017-10-07 03:14:07;0
pam_lourenco;eu colhi tanta amora hoje e nÃ£o sei o que fazer;;Arapongas, Brasil;2017-10-07 03:14:36;-1
pam_lourenco;@bielgameplayz sÃ©rio??? vamos nÃ³s dois entÃ£o;;Arapongas, Brasil;2017-10-07 03:15:12;0
pam_lourenco;eu odeio quem some e nÃ£o dÃ¡ notÃ­cias, me dÃ¡ uma agonia;;Arapongas, Brasil;2017-10-07 03:16:37;-1
pam_lourenco;achei esse rt pesadissimo;;Arapongas, Brasil;2017-10-07 03:17:45;1
pam_lourenco;@mar1ane me perdoa;;Arapongas, Brasil;2017-10-07 03:18:58;0
pam_lourenco;@bielgameplayz eu topo, vamos muitooo;;Arapongas, Brasil;2017-10-07 03:22:22;0
pam_lourenco;eu e o Gabriel zoando sobre nossas inseguranÃ§as passadas Ãºnica coisa que resta;;Arapongas, Brasil;2017-10-07 03:23:31;-1
pam_lourenco;@mar1ane @paginamedicinae sweet dreams;;Arapongas, Brasil;2017-10-07 03:28:10;0
pam_lourenco;@mar1ane eu te chamei;;Arapongas, Brasil;2017-10-07 03:28:49;0
pam_lourenco;@bielgameplayz se preparem publicitÃ¡rios pois tÃ´ preparada pra atacar;;Arapongas, Brasil;2017-10-07 03:30:12;-1
pam_lourenco;@mar1ane ð;;Arapongas, Brasil;2017-10-07 03:32:14;0
pam_lourenco;@mar1ane @paginamedicinae mais engraÃ§ado impossÃ­vel;;Arapongas, Brasil;2017-10-07 03:32:57;-1
pam_lourenco;@mar1ane KKKKKKKKKKKKK rindo;;Arapongas, Brasil;2017-10-07 03:33:46;0
pam_lourenco;@bielgameplayz eu ainda tÃ´ k;;Arapongas, Brasil;2017-10-07 03:34:11;-1
pam_lourenco;"@mar1ane UAU 

rs";;Arapongas, Brasil;2017-10-07 03:35:59;0
TheAmaziin;MEU mas eu tenho uma RAIVA de gente pra mim, mas uma Raiva, que eu tenho vontade de esfregar a cara da pessoa no asfalto;;Arapongas, Brasil;2017-10-07 03:36:17;-1
outroPoe;Eventualmente te amo;;Arapongas, Brasil;2017-10-07 03:38:33;0
foi_o_onan;Entao mas deixa eu fala;;Arapongas, Brasil;2017-10-07 04:03:46;0
foi_o_onan;Esqueci;;Arapongas, Brasil;2017-10-07 04:03:53;0
PaulohMedina;daqui a pouco partiu tribaltech;;Arapongas, Brasil;2017-10-07 04:07:51;0
PaulohMedina;bate ate uma ansiedade;;Arapongas, Brasil;2017-10-07 04:08:05;0
PaulohMedina;amanha essas hr noiz vai ta daquele jeito;;Arapongas, Brasil;2017-10-07 04:08:23;-1
kaaroll_k;Fala comigo bb;;Arapongas, Brasil;2017-10-07 04:09:52;1
pam_lourenco;triste assistindo uma sÃ©rie ruim;;Arapongas, Brasil;2017-10-07 04:16:15;0
pam_lourenco;queria ser menos sensÃ­vel e ligar menos p coisas;;Arapongas, Brasil;2017-10-07 04:19:13;-1
_gabibiazon;Tenho que parar de ser tonta;;Arapongas, Brasil;2017-10-07 04:46:11;0
_gabibiazon;TÃ´ passando mal;;Arapongas, Brasil;2017-10-07 05:30:03;-1
GVendrametto_;GRAVAMO UM SOM DE FATO;;Arapongas, Brasil;2017-10-07 05:32:39;0
GVendrametto_;"OUVE NOSSO SOM LA 

https://t.co/BP001DkOT5";;Arapongas, Brasil;2017-10-07 06:01:25;0
GVendrametto_;mentira ouve nao Kkkkkkkl;;Arapongas, Brasil;2017-10-07 06:01:36;0
GVendrametto_;froid ouviu vai toma no cu;;Arapongas, Brasil;2017-10-07 06:06:59;-1
kaaroll_k;Deus me segura senÃ£o eu vou falar merda;;Arapongas, Brasil;2017-10-07 06:47:25;-1
kaaroll_k;Dormirei;;Arapongas, Brasil;2017-10-07 06:51:28;0
ciconato_;Tnc BatorÃ© da cone crew e noix show foi foda d+, satisfaÃ§Ã£o total... https://t.co/n8HcfPykpT;;Arapongas, Brasil;2017-10-07 09:10:21;-1
_gabibiazon;Bom dia pra quem acordou passando mal;;Arapongas, Brasil;2017-10-07 09:43:51;-1
denybacellar;esse meta tÃ¡ chato;;Arapongas, Brasil;2017-10-07 10:40:28;-1
_gabibiazon;Ãs vezes me dÃ¡ um aperto no coraÃ§Ã£o e comeÃ§o chorar de repente;;Arapongas, Brasil;2017-10-07 12:18:00;-1
_gabibiazon;@marii_veiga12 @stereomoh https://t.co/FhWYKCFb1g;;Arapongas, Brasil;2017-10-07 12:18:29;0
_gabibiazon;Eu sÃ³ queria que ele mudasse :/;;Arapongas, Brasil;2017-10-07 12:19:54;-1
robersonzz;I'm at @CCAAOficial in Arapongas, PR https://t.co/y8s6UxVJXk;{u'type': u'Point', u'coordinates': [-51.43565644, -23.41518603]};Arapongas, Brasil;2017-10-07 12:40:20;0
j4c0m3t0;"Quando vocÃª nasce de novo ðð»ðð»ðð» gratidÃ£o #3 anos 
https://t.co/D5ZmA5xicE";;Arapongas, Brasil;2017-10-07 13:06:02;0
Brida_rodrigues;Bom dia âï¸;;Arapongas, Brasil;2017-10-07 14:32:54;0
DrihFranciosi;Gostosinho V13 ontem!;;Arapongas, Brasil;2017-10-07 14:36:15;0
Brida_rodrigues;Ontem foi demais ð;;Arapongas, Brasil;2017-10-07 14:36:41;0
Brida_rodrigues;NÃ£o tem sensaÃ§Ã£o melhor, do que ver uma pessoa que fez de tudo pra ir te ver, atÃ© mesmo vir de outra cidade ð;;Arapongas, Brasil;2017-10-07 14:38:39;-1
Brida_rodrigues;Do jeito que a minha vida Ã© nÃ£o dÃ¡ nem pra criar expectativa. Quando acho q vai dar certo, acontece alguma coisa;;Arapongas, Brasil;2017-10-07 14:41:16;-1
Brida_rodrigues;Minha cabeÃ§a estÃ¡ explodindo;;Arapongas, Brasil;2017-10-07 14:51:47;-1
pam_lourenco;n gosto de tempo de chuva, devia ter ficado dormindo;;Arapongas, Brasil;2017-10-07 14:53:52;1
Mrpelegrini;Role ontem rendeu, comi 3 vezes e ainda derrubei coca no Samuel, foi top;;Arapongas, Brasil;2017-10-07 14:56:07;1
DrihFranciosi;Hoje meu amigo lÃ¡ da academia me disse q minhasbcoxas estÃ£o bem grossas. Sei lÃ¡, nÃ£o acho nÃ£o, tem muito o q melhorar ainda kkkk;;Arapongas, Brasil;2017-10-07 15:01:31;-1
_beagarcia;Quando eu vou pra minha vÃ³ eu levo a casa inteira, parece que vou ficar um ano lÃ¡;;Arapongas, Brasil;2017-10-07 15:07:31;0
denybacellar;@AlanKelvinN porque vocÃª Ã© mid-laner, nÃ£o precisa ficar pickando tank na selva e dando peel pros carry;;Arapongas, Brasil;2017-10-07 15:12:09;-1
robersonzz;I'm at Oficina Do Pao https://t.co/EtsfgHa5cj;{u'type': u'Point', u'coordinates': [-51.44012579, -23.4089868]};Arapongas, Brasil;2017-10-07 15:23:12;0
DrihFranciosi;Preguicinha de tirar a roupa de ginÃ¡stica e rir tomar banho. Hj queria ficar o dia todo no meu sofÃ¡ assistindo sÃ©ries...;;Arapongas, Brasil;2017-10-07 15:27:38;-1
DrihFranciosi;Mas tenho coisas pra fazer no centro ð;;Arapongas, Brasil;2017-10-07 15:27:52;-1
Andrew08_;Mano ontem foi massa demais.... quero de novo kkkkk;;Arapongas, Brasil;2017-10-07 15:35:57;0
pam_lourenco;@jooaopedroomh hehehe ela gosta;;Arapongas, Brasil;2017-10-07 15:40:44;0
pam_lourenco;@jooaopedroomh ela ficou com cara de melancia;;Arapongas, Brasil;2017-10-07 15:43:51;-1
Andrew08_;SÃ³ me arrependo de nÃ£o ter bebido mais kkkkkk;;Arapongas, Brasil;2017-10-07 15:46:58;-1
GVendrametto_;se eu dou vacuo atÃ© no froid, quem Ã© vc @ https://t.co/WHjSxhb5ts;;Arapongas, Brasil;2017-10-07 15:50:12;0
calupavital;Interessados chamar na dm https://t.co/fk2nuixzEk;;Arapongas, Brasil;2017-10-07 15:52:44;0
GVendrametto_;@jooaopedroomh toda vez q eu ouÃ§o lembro de vc, pq ficou uma merda;;Arapongas, Brasil;2017-10-07 15:54:28;-1
AnaCapazorio;Minha filha Ã© a Ãºnica q me ama;;Arapongas, Brasil;2017-10-07 16:09:38;-1
denybacellar;PRECISO: parar de chamar as pessoas de lixo, horrÃ­vel e ruim.;;Arapongas, Brasil;2017-10-07 16:17:17;-1
heloisaemili00;Hoje o dia estÃ¡ propÃ­cio para ficar em casa estudando;;Arapongas, Brasil;2017-10-07 16:42:07;-1
BeattriizMendes;Dorei minha sexta;;Arapongas, Brasil;2017-10-07 16:45:00;0
BeattriizMendes;Finalmente estou em arapongas;;Arapongas, Brasil;2017-10-07 16:45:12;0
BeattriizMendes;E vou dormir;;Arapongas, Brasil;2017-10-07 16:45:23;0
pam_lourenco;@jooaopedroomh @TinderCitou EU no tinder KKKKKKKKKKKKKK;;Arapongas, Brasil;2017-10-07 16:52:12;0
pam_lourenco;@jooaopedroomh @TinderCitou E TÃ FIRMÃO;;Arapongas, Brasil;2017-10-07 16:53:50;-1
_gabibiazon;Triste como todos os dias;;Arapongas, Brasil;2017-10-07 17:02:19;-1
pam_lourenco;@jooaopedroomh @TinderCitou FORA TRUMP;;Arapongas, Brasil;2017-10-07 17:03:59;0
_gabibiazon;Quando vocÃª gosta da pessoa mas ela quer vocÃª e mais a lista de contatos inteira;;Arapongas, Brasil;2017-10-07 17:05:16;-1
denybacellar;Eu sou um Deus, em mim.;;Arapongas, Brasil;2017-10-07 17:07:58;0
denybacellar;de todas as pessoas que passaram pela minha vida e se fizeram presentes/ausentes me declaro oficialmente grato!;;Arapongas, Brasil;2017-10-07 17:09:09;-1
pam_lourenco;@jooaopedroomh @TinderCitou #LEGALIZA;;Arapongas, Brasil;2017-10-07 17:13:22;0
pam_lourenco;@jooaopedroomh @TinderCitou yess;;Arapongas, Brasil;2017-10-07 17:14:02;0
denybacellar;@bacoelhop meu sonho;;Arapongas, Brasil;2017-10-07 17:16:13;0
denybacellar;"estou realmente feliz por vÃ¡rias pessoas que passaram...

jÃ¡ as pessoas presentes, paciÃªncia... nÃ£o desiste.";;Arapongas, Brasil;2017-10-07 17:18:03;-1
denybacellar;"apesar do ano ainda nÃ£o ter acabado... 2017 foi uma loucura
de ganhos, percas, conquistas e mais um pouco de perca ainda";;Arapongas, Brasil;2017-10-07 17:18:53;-1
pam_lourenco;@jooaopedroomh @TinderCitou DISGRAÃADO;;Arapongas, Brasil;2017-10-07 17:19:36;0
j4c0m3t0;tudo que Ã© pra ser Ã© ao natural, qualquer esforÃ§o que Ã© preciso fazer para alterar rotas e acontecimentos quebra a naturalidade das coisas;;Arapongas, Brasil;2017-10-07 17:50:44;-1
denybacellar;deixa eu encontrar a calma na sua boca;;Arapongas, Brasil;2017-10-07 18:06:49;0
denybacellar;deixa eu me perder no fio do seu cabelo;;Arapongas, Brasil;2017-10-07 18:07:13;-1
outroPoe;@m11111001011 Ã muito bom nÃ© ð;;Arapongas, Brasil;2017-10-07 18:54:17;-1
Brida_rodrigues;ð https://t.co/zvgNZkvwTO;;Arapongas, Brasil;2017-10-07 19:10:48;0
heloisaemili00;@Brida_rodrigues Vouuuu;;Arapongas, Brasil;2017-10-07 19:22:45;0
outroPoe;A pizza do @unholytale https://t.co/X6RKFONuZp;;Arapongas, Brasil;2017-10-07 19:31:56;0
outroPoe;Ultimamente eu tÃ´ me sentindo tÃ£o inÃºtil pras pessoas que nÃ£o dÃ¡ vontade nem de levantar da cama;;Arapongas, Brasil;2017-10-07 19:33:27;-1
outroPoe;NÃ£o faÃ§o nÃ£o https://t.co/GGQHtmutFn;;Arapongas, Brasil;2017-10-07 19:35:02;-1
outroPoe;Claramente eu quando estou esperando a @anaperss no carro https://t.co/eAmRi5wJEC;;Arapongas, Brasil;2017-10-07 19:37:12;0
outroPoe;"URGENTE
me flagraram esperando a @anaperss no carro https://t.co/eAmRi5wJEC";;Arapongas, Brasil;2017-10-07 19:38:04;0
outroPoe;Roy ð https://t.co/Khwxfsehl7;;Arapongas, Brasil;2017-10-07 19:39:57;0
outroPoe;Acabo de descobrir que a Kathy Bates Ã© a maior maconheira de Hollywood;;Arapongas, Brasil;2017-10-07 19:58:05;-1
sraraujo_;Na moral, pra mim ficar em casa vendo filme e comendo brigadeiro falta pouco;;Arapongas, Brasil;2017-10-07 19:58:07;-1
outroPoe;Me flagraram tocando o kazoo da @anaperss enquanto ela tenta se maquiar no banheiro https://t.co/rj04MKAmXj;;Arapongas, Brasil;2017-10-07 20:11:49;0
outroPoe;Flagraram eu deitando e rolando jogando injustice na casa da Ana https://t.co/ebkZymoWv2;;Arapongas, Brasil;2017-10-07 20:19:25;-1
outroPoe;@anaperss COMO ASSIM FOTO;;Arapongas, Brasil;2017-10-07 20:19:49;-1
polimlima;@begouvea E bom dms;;Arapongas, Brasil;2017-10-07 20:20:47;0
outroPoe;"Sorte que Ã© esmalte, porque se fosse malte eu bebia

Hahahaha ðð";;Arapongas, Brasil;2017-10-07 20:21:29;0
outroPoe;@anaperss PELO AMOR DA TORTA DE FRANGO COMO EU NUNCA VI ISSO;;Arapongas, Brasil;2017-10-07 20:22:17;-1
pam_lourenco;parece que o jogo virou e eu tÃ´ odiando;;Arapongas, Brasil;2017-10-07 20:31:27;0
pam_lourenco;eu sou tÃ£o indecisa que dou risada das palhaÃ§adas q eu faÃ§o;;Arapongas, Brasil;2017-10-07 20:31:59;-1
pam_lourenco;eu tÃ´ ficando louca;;Arapongas, Brasil;2017-10-07 20:36:04;-1
outroPoe;Mesmo mandando Ã¡udio, as mensagens da Ana sÃ£o um poÃ§o de mistÃ©rio e confusÃ£o;;Arapongas, Brasil;2017-10-07 20:58:05;-1
AdrianoApRodri1;https://t.co/IN1cOU2XDL;;Arapongas, Brasil;2017-10-07 20:59:41;0
AdrianoApRodri1;Tudo de bommmmm https://t.co/EnJhoNi9o8;;Arapongas, Brasil;2017-10-07 21:02:16;0
outroPoe;Obrigado Junior https://t.co/bZQqesVsqw;;Arapongas, Brasil;2017-10-07 21:03:30;1
AdrianoApRodri1;https://t.co/OSZdvZV7wn;;Arapongas, Brasil;2017-10-07 21:03:34;0
AdrianoApRodri1;#redetvserieb https://t.co/47TWDBDcMq;;Arapongas, Brasil;2017-10-07 21:17:36;0
AdrianoApRodri1;#redetvserieb;;Arapongas, Brasil;2017-10-07 21:18:19;0
outroPoe;Na moralzinha, essa mÃºsica chapa muito, ela treme no seu ouvido https://t.co/d9ls5cytu0;;Arapongas, Brasil;2017-10-07 21:19:09;0
Brida_rodrigues;Queria ter Ã¢nimo para fazer algo hoje, mas tÃ¡ foda;;Arapongas, Brasil;2017-10-07 21:30:48;-1
outroPoe;@EuSouOGabe Estaremos te levando todo amor de Arapongas logo logo;;Arapongas, Brasil;2017-10-07 21:31:27;-1
_gabibiazon;AlguÃ©m poderia chegar em mim e falar âvamos na primeâ;;Arapongas, Brasil;2017-10-07 21:32:47;-1
pam_lourenco;@mar1ane VSFFFF MARIANE KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;;Arapongas, Brasil;2017-10-07 21:35:28;0
outroPoe;@occultfreckles SÃ³ de boca fechada entÃ£o? kkkkkkkk;;Arapongas, Brasil;2017-10-07 21:43:56;-1
outroPoe;Aquele aperto no peito que dÃ¡ quando acaba um episÃ³dio de Nerdtech com a Alura;;Arapongas, Brasil;2017-10-07 21:45:13;0
