user;tweet;coordenada;cidade;horario;sentiment
MeuMeninaoLS_PR;COM QUANTOS ELOGIOS VC VAI FICA VERMELHAAAAAAA #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-09-30 14:22:01;0
MeuMeninaoLS_PR;"""vc viu que o Luan Santana cortou o cabelo?"" GRANDE COISA EU SEI MTO MAIS DO QUE VC IMAGINAAAAAAA #MPN #LuanSantana #AcordandoOPredio";;Apucarana, Brasil;2017-09-30 14:23:24;-1
btwvinichris;nunca faÃ§am nada em casa amigos https://t.co/QpOPqoQWcT;;Apucarana, Brasil;2017-09-30 15:12:19;-1
btwvinichris;@bia_gomesc mano vc pintou o unico foninho q eu tinha de azul;;Apucarana, Brasil;2017-09-30 15:17:01;0
bucetalendaria;nÃ£o sou gay;;Apucarana, Brasil;2017-09-30 15:27:44;-1
dudaspaulo;Quando eu tirar carteira de motorista quero dirigir igual o Ansel Elgort em Baby Driver;;Apucarana, Brasil;2017-09-30 15:47:45;0
__maribernardes;Ela partiu, partiu e nunca mais voltou nÃ£o voltou nÃ£o nÃ£o;;Apucarana, Brasil;2017-09-30 15:57:55;-1
__maribernardes;Se souberem onde ela estÃ¡ digam-me q eu vou lÃ¡ buscar;;Apucarana, Brasil;2017-09-30 15:58:21;0
DletGamer;"@BCajumutante fiquei com medo kkk queria ver como ele ia sair dela kk
e fiquei com dÃ³ do cavalo kakaka";;Apucarana, Brasil;2017-09-30 16:51:51;-1
FrancoAllison16;@angelo_nog Caralho aÃ­ sim fio;;Apucarana, Brasil;2017-09-30 17:02:04;1
__maribernardes;Vcs jÃ¡ fizeram o papel de amiga pnc hj, meninas? Pq eu sim https://t.co/oa4zQbWhyH;;Apucarana, Brasil;2017-09-30 17:04:27;-1
DletGamer;TAMO JUNTO DAVIZÃO s2 https://t.co/q8paqPRwWV;;Apucarana, Brasil;2017-09-30 17:39:38;0
willlw8;Votem por favor https://t.co/K2du6JkwHS https://t.co/uSNEgbKEJa;;Apucarana, Brasil;2017-09-30 17:59:39;0
PlyDx;Pruuf https://t.co/oZeUYz0V4h;;Apucarana, Brasil;2017-09-30 18:15:12;0
__maribernardes;AAAAAA EU SOU MT TROUXA KKKKKKKKK;;Apucarana, Brasil;2017-09-30 18:26:09;0
__maribernardes;Ceis jÃ¡ leram uma coisa e nÃ£o acreditaram???;;Apucarana, Brasil;2017-09-30 18:29:22;-1
avitormarx;"#BoaTarde ... #agua dona da #vida ouve esta #prece tÃ£o #comovida ...
#natural #natureza #cascataâ¦ https://t.co/t4CzQFy3od";{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-09-30 18:45:56;-1
amndolvr;parem de reclamar de morar com os pais de vcs;;Apucarana, Brasil;2017-09-30 19:01:08;-1
amndolvr;vcs n tem noÃ§ao de como Ã© vida chegar em casa, ter almoÃ§o pronto, deitar no sofÃ¡ e ver Nickelodeon o resto do dia SEM peso na consciÃªncia;;Apucarana, Brasil;2017-09-30 19:01:46;-1
amndolvr;veio me falar que tava arrependida, mas era a vida que vc queria;;Apucarana, Brasil;2017-09-30 19:10:38;-1
giovanamineo54;Se alguÃ©m quiser emprestar uma roupa pra mim ir em um aniversÃ¡rio to aceitando nÃ© @bia_gomesc;;Apucarana, Brasil;2017-09-30 19:17:11;-1
cabergamaschi;Galerinha, trago a vocÃªs mais um clip!! Agora... I Donât Wanna Miss a Thing com minhas meninas lindas Belisa, Estefani e Cinthia.;;Apucarana, Brasil;2017-09-30 20:09:56;0
cabergamaschi;Galerinha, mais um clip lindo pra vocÃªs. I donât wanna miss a thing: https://t.co/ckIuFxy1IB ð¤ð»â¤ï¸;;Apucarana, Brasil;2017-09-30 20:10:37;0
cabergamaschi;EstÃºdio MAZ e Belisa Lucas Eventos. Grandes parceiras ð¹â¤ï¸ #EstudioMAZ #SejaMAZ;;Apucarana, Brasil;2017-09-30 20:11:11;0
ThomasHX;Aquele bigodjenho. em Apucarana https://t.co/IQieh96Kup;{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-09-30 20:12:37;0
Novinhaa_00;Metade do meu coraÃ§Ã£o sÃ³ quer te ver de novo e a outra sÃ³ pensa em vocÃª;;Apucarana, Brasil;2017-09-30 20:35:21;-1
Novinhaa_00;Estou aqui na varanda sentada sozinha escutando minhas bad;;Apucarana, Brasil;2017-09-30 20:38:25;0
netoleeo;Falei q ia estudar a tarde toda kkkk dormi;;Apucarana, Brasil;2017-09-30 20:51:19;0
dudaspaulo;"@TheBaka_Chan TA DE BRINCADEIRA NEH 
PLMDS QUE FALTA DE ORGANIZAÃÃO DO CARALHO";;Apucarana, Brasil;2017-09-30 21:01:18;-1
samgentilin;@maremeira NÃ;;Apucarana, Brasil;2017-09-30 21:28:59;-1
DletGamer;@wzgameshow eita. quando sai ?;;Apucarana, Brasil;2017-09-30 21:56:36;0
Novinhaa_00;Meu tio comprou askov ice para mimâ¤â¤;;Apucarana, Brasil;2017-09-30 21:57:16;0
DletGamer;uma civilizaÃ§Ã£o vai crescendo https://t.co/yaAamNTJZn;;Apucarana, Brasil;2017-09-30 22:00:12;0
markimdb;"Oi... ;)";;Apucarana, Brasil;2017-09-30 22:07:18;0
isamanesco;Quero saber como foi o encontradoooooossss;;Apucarana, Brasil;2017-09-30 22:08:18;0
isamanesco;Seria eu https://t.co/SO2qA4GCXJ;;Apucarana, Brasil;2017-09-30 22:08:37;0
markimdb;Cara... Eu nem sabia q tinha um reality show de churrasco no #SBT senhor, como nao sabia disso?;;Apucarana, Brasil;2017-09-30 22:09:10;-1
dudaspaulo;Por que o ItaÃº faz propagandas tÃ£o boas e com mÃºsicas tÃ£o maravilhosas que pisam em todos os outros comerciais?;;Apucarana, Brasil;2017-09-30 22:14:15;-1
Novinhaa_00;Eu estou aqui na varanda bebendo junto com meu primo e meu tio;;Apucarana, Brasil;2017-09-30 22:35:48;0
Novinhaa_00;E o resto estÃ¡ la dentro vendo novela;;Apucarana, Brasil;2017-09-30 22:36:11;0
btwvinichris;"Netflix
Lolzinho
Animes

SABADOU";;Apucarana, Brasil;2017-09-30 22:45:47;0
dudaspaulo;E as borboletas no estÃ´mago morreram;;Apucarana, Brasil;2017-09-30 22:55:42;1
dudaspaulo;@gabriellamrno Isso Isso;;Apucarana, Brasil;2017-09-30 22:56:43;0
MeuMeninaoLS_PR;Nem sei se vou no show de dezembro e jÃ¡ tÃ´ me iludindo que que eu fasso #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-09-30 23:52:29;0
__maribernardes;Hoje eu quero ficar louca de uma maneira q vcs nÃ£o fazem ideia. Se oferecerem alcool de posto, eu vou ta tomando, boa noite.;;Apucarana, Brasil;2017-09-30 23:58:08;-1
MeuMeninaoLS_PR;"Desde o dia que o Luan fez a live apresentando a tour eu sonho com cantada :'((
 #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe";;Apucarana, Brasil;2017-09-30 23:58:50;-1
__maribernardes;@viihcirino Te desafio a pagar 100 burpees em meio a tds (e me deixar em paz);;Apucarana, Brasil;2017-09-30 23:59:48;-1
TalithaAbdo;Semana que vem tem campeonato de Crossfit em maringÃ¡, acho q jÃ¡ quero;;Apucarana, Brasil;2017-10-01 00:08:29;0
TalithaAbdo;Preciso ir pra maringÃ¡ resolver umas pendÃªncias hahahaha;;Apucarana, Brasil;2017-10-01 00:08:45;0
TalithaAbdo;VAIQVAIQVAI QUICANDO, SENTANDO, QUICANDO, JOGANDO A BUNDA PRO AR;;Apucarana, Brasil;2017-10-01 00:09:20;0
Joao_Ricaardoo;Queria uma galerinha pra jogar poker, faz tempo que nao jogo;;Apucarana, Brasil;2017-10-01 00:11:30;0
TalithaAbdo;JIA em londrina, JOIA em maringÃ¡, e eu aqui em Apucarana, ADOROOOONNN;;Apucarana, Brasil;2017-10-01 00:13:13;0
Joao_Ricaardoo;Melhor investir na pizza, doq nessa cervejada https://t.co/KNom2qLBSQ;;Apucarana, Brasil;2017-10-01 00:13:39;0
TalithaAbdo;Estou tomando um vinho pra ver se eu esqueÃ§o os problemas;;Apucarana, Brasil;2017-10-01 00:18:37;0
Joao_Ricaardoo;@Luuis_Migueel Paga o olho da cara pra ve aquelas relaxada e fica com fome depois kkkkkkk nao da nÃ©;;Apucarana, Brasil;2017-10-01 00:24:20;-1
__maribernardes;@gichemouni JÃ¡ vai preparada p ouvir meus choros;;Apucarana, Brasil;2017-10-01 00:30:50;0
ChomaGuilherme;Sinceramente? Eu jÃ¡ nÃ£o me surpreendo com mais nada.;;Apucarana, Brasil;2017-10-01 00:46:36;-1
Joao_Ricaardoo;Deus me dibre;;Apucarana, Brasil;2017-10-01 00:51:20;0
D_Barth;Sabe aqueles presentes que a vida te dÃ¡?! Mas coitada dessa linda que tem que me aturar quaseâ¦ https://t.co/Dey4VUX6Zr;{u'type': u'Point', u'coordinates': [-51.4585678, -23.55136248]};Apucarana, Brasil;2017-10-01 00:53:27;1
netoleeo;NÃ£o acredito q a Emma Roberts Ã© o amor da minha vida;;Apucarana, Brasil;2017-10-01 00:55:52;-1
Novinhaa_00;Comi bastante no rodÃ­zio;;Apucarana, Brasil;2017-10-01 01:30:32;0
Petronio_C;Acabou de publicar um vÃ­deo em Moto Clube Asas da Liberdade https://t.co/6htEHERaXE;{u'type': u'Point', u'coordinates': [-51.47582793, -23.56791232]};Apucarana, Brasil;2017-10-01 01:32:45;-1
Petronio_C;Acabou de publicar uma foto em Moto Clube Asas da Liberdade https://t.co/NuPFAg0ITr;{u'type': u'Point', u'coordinates': [-51.47582793, -23.56791232]};Apucarana, Brasil;2017-10-01 01:34:23;0
MeuMeninaoLS_PR;Amo mt um grupo cheio de amor gnt ai #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-01 01:36:22;0
dudaspaulo;O Brasil ta tÃ£o alienado nessa coisa de polÃ­tica que qualquer coisa que acontece jÃ¡ taxam como de direita ou esquerda;;Apucarana, Brasil;2017-10-01 01:56:27;-1
CCA_CARLAO;Segundo dia do Intensivo para Casais com o Pr Marcelo Gomes, foi tooooop !!!! em Comunidadeâ¦ https://t.co/2P4Zybx6DQ;{u'type': u'Point', u'coordinates': [-51.4714841, -23.55102746]};Apucarana, Brasil;2017-10-01 01:57:22;-1
MeuMeninaoLS_PR;TO PROCURANDO UM POSTO UMA CONVENIÃNCIA EU TO PRECISANDO BB COM EMERGÃNCIA #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-01 02:09:54;0
MeuMeninaoLS_PR;"TO REMOENDO OQ ELA ME FALOU DESSA VEZ ACABOU ACABOUU
#MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe";;Apucarana, Brasil;2017-10-01 02:10:31;-1
MeuMeninaoLS_PR;"AMEM JEFFERSON MORAES AMEM
#MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe https://t.co/ucb5crpbD7";;Apucarana, Brasil;2017-10-01 02:11:32;0
TalithaAbdo;@Brendon_Jardim LEGAL EM  ð;;Apucarana, Brasil;2017-10-01 02:12:21;1
TalithaAbdo;Eu me apaixonei pelo q eu inventei de  vocÃª;;Apucarana, Brasil;2017-10-01 02:14:17;0
Novinhaa_00;SÃ³ queria dizer que estou com saudades de falar com a Yhu;;Apucarana, Brasil;2017-10-01 02:14:51;-1
MeuMeninaoLS_PR;A CASA INTEIRA EU TO DOANDO PQ A GNT SE AMOU EM TODO CANTOOOOO #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-01 02:15:31;0
MeuMeninaoLS_PR;MANO ESSE DVD DO FERNANDO E SOROCABA TA MT TOP CARAIO DVDZÃO DA PORRA #MPN #LuanSantana #AcordandoOPredioâ¦ https://t.co/3l0TY7pHqF;;Apucarana, Brasil;2017-10-01 02:16:35;-1
Novinhaa_00;Crush me mandou snap â¤â¤;;Apucarana, Brasil;2017-10-01 02:20:30;0
MeuMeninaoLS_PR;ESSA Ã MINHA MENINA QUE QDO EU TO MAL ME JOGA PRA CIMA #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-01 02:22:07;0
MeuMeninaoLS_PR;"OUTRA DESSA CE NAO ACHAAAAA OLHA COMO ELA TE ABRAÃAAAAAAA
#MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe";;Apucarana, Brasil;2017-10-01 02:23:18;0
MeuMeninaoLS_PR;"E VC GANHOU DE GRAÃA CORRE QUE ESSA CHANCE PASSAAAAAA
#MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe";;Apucarana, Brasil;2017-10-01 02:23:38;1
MeuMeninaoLS_PR;ELA JA SE MACHUCOU DEMAIS, PROMETE QUE VAI SER UM BOM RAPAZZZZZZ #MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe;;Apucarana, Brasil;2017-10-01 02:24:25;1
MeuMeninaoLS_PR;"VAI PASSA MAAAAAL PIRO SUA MENTE COM MEU CORPO SENSUAAAAAAL MaratonadevotosLS 
#MPN #LuanSantana #AcordandoOPredio #AcordandoOPredioClipe";;Apucarana, Brasil;2017-10-01 02:30:58;0
dudaspaulo;@AmudPedro Exatamente meu,agr nem pensam em para e analisar certinho a situaÃ§Ã£o, jÃ¡ vai alguÃ©m fala que Ã© de esquerda ou direita e blÃ¡blÃ¡blÃ¡;;Apucarana, Brasil;2017-10-01 02:39:14;-1
dudaspaulo;@AmudPedro E aÃ­ sempre a discussÃ£o gira em torno disso, e Ã± do real conflito;;Apucarana, Brasil;2017-10-01 02:41:17;-1
Marilia_Bueno;"Pessoas que te ligam sabado a noite &lt;3";;Apucarana, Brasil;2017-10-01 02:44:03;-1
dudaspaulo;@AmudPedro EntÃ£o comeÃ§ou a ficar chato, tipo jÃ¡ deu galera;;Apucarana, Brasil;2017-10-01 02:48:25;-1
SatoEiki;#junglefight92 O problema do Jungle Ã© q nÃ£o gostam de jogo de chÃ£o, isso Ã© um absurdo!Pedem para levantar quando o lutador estÃ¡ efetivo!;;Apucarana, Brasil;2017-10-01 02:56:17;-1
SatoEiki;#junglefight92 O lutador estÃ¡ efetivo no chÃ£o, deve esperar ele fazer o trabalho dele e nÃ£o levantar! Absurdo isso!;;Apucarana, Brasil;2017-10-01 02:57:42;-1
Petronio_C;Todo mundo no click em Moto Clube Asas da Liberdade https://t.co/30ArNC7qRH;{u'type': u'Point', u'coordinates': [-51.47582793, -23.56791232]};Apucarana, Brasil;2017-10-01 02:59:45;0
SatoEiki;#junglefight92 Pqp que coisa feia! Juiz metendo a mÃ£o! Falta muito para a organizaÃ§Ã£o completa!;;Apucarana, Brasil;2017-10-01 03:04:35;-1
SatoEiki;#junglefight92 Vergonha de evento, isso Ã© MMA? Lutas efetivas no chÃ£o deve ser deixada, qualquer coisa o Ã¡rbitro levanta!;;Apucarana, Brasil;2017-10-01 03:10:24;-1
samgentilin;definitivamente Ã± gosto de rock;;Apucarana, Brasil;2017-10-01 03:15:42;1
TalithaAbdo;To precisando de umas pessoas assim, onde acha? https://t.co/vYpwPcWzK1;;Apucarana, Brasil;2017-10-01 03:16:20;-1
Marilia_Bueno;@TalithaAbdo Essa nem eu sabia que existia KKKK;;Apucarana, Brasil;2017-10-01 03:17:42;-1
SatoEiki;#junglefight92 O wallid foi um baita lutador, mas precisa analisar melhor as regras desse evento!Luta de chÃ£o tbm pode!;;Apucarana, Brasil;2017-10-01 03:17:43;1
SatoEiki;#junglefight92 Vamos ver como serÃ¡ essa Ãºltima luta! Se o Ã¡rbitro vai ser o destaque dessa luta tbm! ð;;Apucarana, Brasil;2017-10-01 03:19:09;-1
MeuMeninaoLS_PR;"Fica com Deus bebezinho @luansantana eu te amo muito, bom show ai, que Nossa Senhora Aparecida te proteja sempre ð
Dorme bem â¤ï¸";;Apucarana, Brasil;2017-10-01 03:19:23;0
Petronio_C;Rock do bom em Moto Clube Asas da Liberdade https://t.co/uetGTvNnh1;{u'type': u'Point', u'coordinates': [-51.47582793, -23.56791232]};Apucarana, Brasil;2017-10-01 03:24:38;0
SatoEiki;#junglefight92 Quase o Ã¡rbitro pede para os dois levantar quando o lutador estava no mata leÃ£o! ð;;Apucarana, Brasil;2017-10-01 03:26:54;0
Petronio_C;Acabou de publicar um vÃ­deo em Moto Clube Asas da Liberdade https://t.co/SspNbFOgQJ;{u'type': u'Point', u'coordinates': [-51.47582793, -23.56791232]};Apucarana, Brasil;2017-10-01 03:29:30;-1
SatoEiki;#junglefight92 Essa Ãºltima luta melhorou de interrupÃ§Ã£o! Jogo de chÃ£o pode galera do Jungle! EstÃ¡ melhor de interrupÃ§Ãµes!;;Apucarana, Brasil;2017-10-01 03:31:15;-1
SatoEiki;#junglefight92 Falta tÃ©cnica para ele! Como pode perder trÃªs mata leÃ£o? ð;;Apucarana, Brasil;2017-10-01 03:33:11;-1
SatoEiki;#junglefight92 Se fosse a Kyra Gracie jÃ¡ tinha resolvido! ð;;Apucarana, Brasil;2017-10-01 03:35:12;0
SatoEiki;#junglefight92 Essa Ã© a Ãºltima luta? Muito fraco! Quem colocou essa luta como a principal? Wallid, precisa melhorar esse evento!;;Apucarana, Brasil;2017-10-01 03:38:04;1
avitormarx;"#boanoite #caminhos a traÃ§ar, #objetivos a alcanÃ§ar
#refletir #reflexao #paisagem #fotografiaâ¦ https://t.co/FWhemUd9PT";{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-01 04:49:42;-1
NortokJefferson;Ontem, uma parte de um sonho foi realizada ðð¼â¤ï¸;;Apucarana, Brasil;2017-10-01 05:35:32;0
netoleeo;vai se f#deeeeeee;;Apucarana, Brasil;2017-10-01 06:07:13;0
ericaravene;Partiu Paraguai ðð¼ðð»;;Apucarana, Brasil;2017-10-01 08:52:04;0
djandreOlly;A gente percebe quando tem alguma zica quando sempre tem algo que te joga pra baixo;;Apucarana, Brasil;2017-10-01 11:09:27;0
djandreOlly;Acho que eu tava mais feliz que a aniversariante pelo evento que estava fazendo, pois montamos uma estrutura nova e que nÃ£o tÃ­nhamos;;Apucarana, Brasil;2017-10-01 11:10:10;-1
kaukuruncii;"Sai de casa 19:00

Cheguei agora ...";;Apucarana, Brasil;2017-10-01 11:10:43;-1
djandreOlly;Fora que investimos pra um cara chato ligar pra polÃ­cia e reclamar do som;;Apucarana, Brasil;2017-10-01 11:10:48;-1
djandreOlly;Tivemos que tocar muito baixo, mas muito baixo mesmo, eu no meu quarto com meus monitores de som trabalho mais alto que lÃ¡ ðª;;Apucarana, Brasil;2017-10-01 11:11:37;0
djandreOlly;E os policiais falaram que iam apreender meus equipamentos ðð se eles voltassem por outra chamada, primeira vez q acontece isso na vida ð´ð´;;Apucarana, Brasil;2017-10-01 11:12:30;-1
SantoDenis2;Relacionamento saudÃ¡vel. Com Marcos Harter.;;Apucarana, Brasil;2017-10-01 11:37:22;-1
SantoDenis2;Protestando contra a nudez nos museus. Liderado por um ex ator pornÃ´.;;Apucarana, Brasil;2017-10-01 11:42:14;-1
SantoDenis2;Vociferando #pedofiliaecrime. De dentro de uma igreja catÃ³lica.;;Apucarana, Brasil;2017-10-01 11:44:41;0
SantoDenis2;Protesto contra a nudez nos museus.  Liderado por um ex-ator pornÃ´.;;Apucarana, Brasil;2017-10-01 11:46:05;-1
SantoDenis2;Sobe a tag #pedofiliaecrime. Tweeta de uma igreja catÃ³lica.;;Apucarana, Brasil;2017-10-01 11:48:21;1
shf80;Tudo pronto para missa ðð». @luannastabile em Diaconia SÃ£o Francisco de Assis https://t.co/ubqqWP1PEM;{u'type': u'Point', u'coordinates': [-51.4559453, -23.5556029]};Apucarana, Brasil;2017-10-01 12:05:00;0
TalithaAbdo;IHHH FALA MUITO, INTERESSEIRA;;Apucarana, Brasil;2017-10-01 12:33:03;0
TalithaAbdo;Bom dia nenezinhos;;Apucarana, Brasil;2017-10-01 12:33:24;0
__maribernardes;Esse gol foi igual o gol q deu o hexa em 2018 p gnt kkkkk qm lembra https://t.co/CnDBOUKXFn;;Apucarana, Brasil;2017-10-01 12:54:29;0
Novinhaa_00;@empirematthew Tem que ter motivo para chorar ok;;Apucarana, Brasil;2017-10-01 13:15:45;-1
Novinhaa_00;@empirematthew EntÃ£o vai tomar no cu blz;;Apucarana, Brasil;2017-10-01 13:34:09;-1
MeuMeninaoLS_PR;CARA tem dia que eu penso ah Luan nem vai ler cartaz do POD hj jÃ¡ deve te enjoado PAH ELE LE DUAS VZS AHDUAUDUSUDAHDHSDUSUSUSUDUSA AMOOOO;;Apucarana, Brasil;2017-10-01 13:39:56;-1
gutocampos7;Papai acertou na produÃ§Ã£o hoje! #princesa #eloÃ¡  #lilicaripilica em Apucarana https://t.co/QZAYCph8bG;{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-01 13:57:40;0
Jh_Mandato;Caramba, que dor de cabeÃ§a;;Apucarana, Brasil;2017-10-01 14:02:29;-1
__maribernardes;"Grossinha, falsinha &amp; draminha 

Essas sÃ£o as meninas super defeituosas https://t.co/9ETMDqsTeP";;Apucarana, Brasil;2017-10-01 14:26:42;0
camilapiassa;what an interesting turn of events;;Apucarana, Brasil;2017-10-01 14:44:08;0
dudaspaulo;https://t.co/PME8jAe1vY;;Apucarana, Brasil;2017-10-01 14:45:02;0
__maribernardes;Meninas que fazem amizades na fila do banheiro do role;;Apucarana, Brasil;2017-10-01 15:06:32;-1
